"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","mean_attendance","work_regularity","workLoad","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"3439","3439",32,"0","Non-Travel","Research & Development",15,"3","Medical","Male","2","Manager","Single",69290,10,20,"0",10,6,8,7,7,7,7.17962809917355,"1","0","4","3","3","1","4"
"3440","3440",34,"0","Travel_Rarely","Sales",6,"4","Marketing","Male","2","Research Director","Divorced",96130,1,12,"1",16,5,15,0,9,15,7.10773504273504,"1","0","2","4","2","2","3"
"3441","3441",59,"0","Travel_Rarely","Research & Development",5,"3","Life Sciences","Male","2","Research Scientist","Married",56740,4,12,"0",14,6,6,0,4,17,8.11349137931034,"0","0","2","4","1","3","3"
"3442","3442",45,"0","Travel_Rarely","Research & Development",16,"1","Medical","Male","2","Sales Executive","Single",54840,2,20,"3",6,6,6,0,4,14,6.68863829787234,"1","0","2","2","3","3","4"
"3443","3443",53,"0","Travel_Frequently","Sales",8,"2","Medical","Male","2","Research Scientist","Married",120610,3,20,"1",30,2,15,6,12,7,7.77884297520661,"0","0","3","2","3","4","4"
"3444","3444",36,"1","Travel_Rarely","Research & Development",7,"2","Life Sciences","Female","1","Research Scientist","Divorced",56600,8,12,"0",9,3,1,0,0,17,6.07280172413793,"2","0","1","3","2","3","3"
"3445","3445",26,"1","Travel_Frequently","Sales",2,"3","Life Sciences","Male","2","Research Scientist","Married",48210,7,14,"2",6,2,3,1,2,10,8.20372384937238,"0","0","1","1","3","3","3"
"3446","3446",34,"0","Travel_Rarely","Research & Development",2,"2","Life Sciences","Male","1","Sales Representative","Married",64100,2,13,"1",1,5,1,0,0,14,9.21442553191489,"0","2","3","3","3","2","3"
"3447","3447",28,"0","Travel_Rarely","Research & Development",10,"3","Other","Male","2","Sales Representative","Married",52100,2,15,"0",1,1,1,0,0,19,7.78808695652174,"0","0","4","2","3","4","3"
"3448","3448",38,"0","Travel_Frequently","Sales",9,"4","Medical","Male","2","Research Scientist","Married",26950,4,14,"1",8,4,2,2,2,21,7.59350877192982,"0","0","3","3","3","1","3"
"3449","3449",50,"0","Travel_Rarely","Research & Development",5,"4","Life Sciences","Male","1","Sales Executive","Married",118780,3,13,"1",29,2,8,7,7,10,9.58380753138075,"0","2","2","3","2","3","3"
"3450","3450",37,"0","Travel_Rarely","Research & Development",1,"3","Life Sciences","Male","1","Laboratory Technician","Single",170680,4,23,"0",8,6,4,0,1,5,7.28389344262295,"1","0","4","2","2","3","4"
"3451","3451",40,"0","Travel_Rarely","Human Resources",2,"3","Medical","Male","5","Sales Executive","Married",24550,2,15,"1",8,2,7,7,5,6,6.09049382716049,"2","0","3","1","2","3","3"
"3452","3452",26,"0","Travel_Frequently","Research & Development",3,"3","Medical","Male","2","Laboratory Technician","Divorced",139640,2,11,"2",5,1,5,1,3,15,7.71282051282051,"0","0","1","3","3","2","3"
"3453","3453",46,"0","Travel_Rarely","Research & Development",2,"1","Medical","Female","3","Research Scientist","Divorced",49410,10,13,"2",23,2,2,2,2,7,7.38528925619835,"1","0","4","4","3","2","3"
"3454","3454",54,"0","Travel_Rarely","Research & Development",5,"3","Medical","Female","2","Manufacturing Director","Married",24780,7,11,"0",13,0,9,7,0,9,7.605875,"0","0","3","3","3","3","3"
"3455","3455",56,"0","Travel_Frequently","Research & Development",1,"2","Life Sciences","Female","2","Manufacturing Director","Married",52280,3,11,"0",18,4,5,0,3,13,6.9203813559322,"1","0","1","3","3","3","3"
"3456","3456",36,"0","Travel_Rarely","Research & Development",4,"2","Life Sciences","Female","2","Human Resources","Single",44780,1,18,"1",15,3,14,7,8,17,6.63314655172414,"2","0","4","4","2","3","3"
"3457","3457",55,"0","Non-Travel","Research & Development",2,"3","Medical","Female","2","Manager","Single",75470,8,16,"0",31,2,9,6,2,14,6.10148936170213,"2","0","3","1","4","2","3"
"3458","3458",43,"0","Travel_Rarely","Sales",25,"2","Life Sciences","Male","3","Research Scientist","Divorced",50550,6,22,"0",18,2,1,0,0,20,7.89183406113537,"0","0","3","4","3","2","4"
"3459","3459",20,"1","Travel_Frequently","Sales",8,"3","Marketing","Male","3","Sales Executive","Single",34640,2,20,"0",2,3,2,0,2,17,9.08284482758621,"0","2","4","4","3","2","4"
"3460","3460",21,"1","Travel_Rarely","Research & Development",1,"4","Life Sciences","Male","1","Manager","Single",57750,2,18,"0",1,2,1,1,0,11,6.59798319327731,"2","0","3","1","2","3","3"
"3461","3461",46,"0","Travel_Rarely","Sales",12,"3","Marketing","Female","3","Healthcare Representative","Divorced",89430,9,12,"1",19,6,16,1,7,8,10.9903319502075,"0","2","4","1","3","3","3"
"3462","3462",51,"1","Travel_Rarely","Sales",23,"3","Medical","Female","2","Research Scientist","Married",192720,10,20,"0",18,2,10,2,7,19,8.70126086956522,"0","2","1","3","4","3","4"
"3463","3463",28,"1","Non-Travel","Research & Development",19,"4","Life Sciences","Female","4","Laboratory Technician","Single",52380,2,17,"1",10,4,10,1,9,16,7.37862660944206,"0","0","2","1","2","2","3"
"3464","3464",26,"0","Travel_Rarely","Research & Development",5,"4","Medical","Female","2","Sales Executive","Married",46820,2,11,"1",6,3,5,1,3,19,7.51626086956522,"0","0","1","1","3","1","3"
"3465","3465",30,"0","Travel_Rarely","Research & Development",8,"3","Medical","Female","1","Sales Executive","Married",183000,1,14,"0",7,6,6,0,2,8,6.19419087136929,"2","0","3","1","2","3","3"
"3466","3466",41,"0","Travel_Rarely","Sales",1,"4","Life Sciences","Female","1","Research Director","Married",52570,2,14,"0",10,2,10,0,8,8,7.9097510373444,"0","0","2","3","3","4","3"
"3467","3467",38,"0","Travel_Rarely","Research & Development",5,"3","Technical Degree","Male","1","Sales Executive","Married",63490,1,11,"0",20,3,19,1,9,20,7.31812227074236,"1","0","3","3","2","3","3"
"3468","3468",40,"0","Travel_Rarely","Sales",1,"4","Marketing","Male","1","Sales Executive","Married",48690,5,12,"0",14,2,11,11,1,8,7.90228215767635,"0","0","1","4","3","3","3"
"3469","3469",27,"0","Non-Travel","Sales",11,"3","Technical Degree","Female","2","Laboratory Technician","Married",99850,2,14,"1",3,3,3,1,2,13,7.99237288135593,"0","0","1","3","3","2","3"
"3470","3470",55,"0","Travel_Frequently","Research & Development",23,"5","Life Sciences","Male","3","Laboratory Technician","Married",36970,4,13,"1",23,1,3,1,2,16,6.67974248927039,"1","0","4","2","3","3","3"
"3471","3471",28,"0","Travel_Rarely","Research & Development",1,"3","Life Sciences","Male","2","Healthcare Representative","Single",74570,4,11,"2",10,1,8,1,7,12,6.56379746835443,"2","0","3","3","4","4","3"
"3472","3472",44,"1","Travel_Rarely","Research & Development",18,"4","Life Sciences","Female","2","Sales Executive","Married",21190,10,15,"0",24,3,20,3,6,6,6.17748971193416,"2","0","2","1","3","3","3"
"3473","3473",33,"0","Travel_Rarely","Sales",23,"4","Marketing","Female","4","Sales Executive","Divorced",39830,5,12,"0",9,3,3,1,2,11,6.36605042016807,"2","0","4","4","3","3","3"
"3474","3474",35,"1","Travel_Rarely","Sales",7,"4","Life Sciences","Male","3","Sales Representative","Single",61180,1,21,"1",9,3,8,4,7,10,9.81845188284519,"0","2","4","1","3","2","4"
"3475","3475",33,"1","Travel_Frequently","Research & Development",1,"2","Life Sciences","Female","1","Sales Executive","Single",62140,2,19,"2",14,3,13,3,8,8,7.7750622406639,"0","0","1","3","3","3","3"
"3476","3476",28,"0","Travel_Rarely","Human Resources",1,"1","Human Resources","Male","2","Research Scientist","Divorced",63470,2,15,"1",4,2,4,2,2,12,6.72839662447257,"1","0","1","3","2","3","3"
"3477","3477",34,"0","Travel_Frequently","Sales",29,"4","Marketing","Male","1","Research Scientist","Single",115100,1,14,"1",7,5,6,0,4,21,6.67280701754386,"1","0","1","4","2","3","3"
"3478","3478",37,"0","Travel_Rarely","Research & Development",7,"4","Life Sciences","Male","4","Sales Executive","Divorced",71430,3,21,"0",8,6,1,0,0,12,10.6227004219409,"0","2","4","4","3","2","4"
"3479","3479",25,"1","Travel_Rarely","Human Resources",25,"4","Human Resources","Female","2","Research Scientist","Married",82680,2,12,"0",7,3,7,5,6,8,10.941244813278,"0","2","4","4","4","2","3"
"3480","3480",26,"1","Travel_Rarely","Sales",8,"2","Marketing","Male","2","Sales Executive","Divorced",80950,2,15,"0",1,3,1,0,0,13,7.8289406779661,"0","0","1","3","2","4","3"
"3481","3481",33,"1","Travel_Rarely","Research & Development",8,"2","Life Sciences","Male","4","Manufacturing Director","Single",29040,5,13,"0",5,2,2,2,2,3,10.2000406504065,"0","2","1","2","3","3","3"
"3482","3482",42,"0","Travel_Rarely","Research & Development",11,"1","Life Sciences","Male","4","Research Scientist","Married",60320,1,14,"0",23,2,22,13,7,14,6.81834042553191,"1","0","4","1","3","2","3"
"3483","3483",28,"1","Travel_Frequently","Research & Development",7,"3","Life Sciences","Male","2","Manager","Divorced",29760,2,14,"0",1,3,1,0,0,16,6.30094420600858,"2","0","1","2","3","3","3"
"3484","3484",50,"1","Travel_Frequently","Research & Development",1,"4","Medical","Male","2","Research Scientist","Single",159920,4,14,"0",5,3,0,0,0,14,10.5094468085106,"0","2","4","3","3","3","3"
"3485","3485",33,"0","Travel_Frequently","Sales",9,"3","Medical","Female","2","Research Scientist","Married",46490,1,12,"0",4,2,3,0,2,6,8.02423868312757,"0","0","4","2","3","2","3"
"3486","3486",34,"0","Non-Travel","Sales",1,"1","Marketing","Female","2","Research Director","Married",26960,4,23,"0",6,3,0,0,0,9,7.085,"1","0","3","4","3","3","4"
"3487","3487",48,"0","Non-Travel","Sales",2,"1","Life Sciences","Male","2","Sales Executive","Single",23700,3,11,"0",27,3,5,2,1,15,6.17094017094017,"2","0","1","4","2","3","3"
"3488","3488",45,"0","Non-Travel","Research & Development",1,"3","Medical","Female","2","Human Resources","Married",125040,2,12,"1",15,2,15,4,12,20,6.00934497816594,"2","0","2","3","3","3","3"
"3489","3489",52,"0","Travel_Rarely","Sales",1,"3","Life Sciences","Male","1","Sales Executive","Single",59740,8,18,"1",18,6,8,4,0,20,7.99397379912664,"0","0","2","2","3","3","3"
"3490","3490",38,"0","Travel_Rarely","Research & Development",6,"2","Medical","Male","1","Research Scientist","Divorced",47360,1,11,"1",9,3,8,2,7,7,10.689958677686,"0","2","3","3","3","2","3"
"3491","3491",29,"0","Travel_Rarely","Research & Development",8,"3","Medical","Female","4","Research Scientist","Divorced",52960,5,14,"0",11,3,7,1,7,23,6.33442477876106,"2","0","3","4","3","4","3"
"3492","3492",28,"0","Travel_Rarely","Human Resources",1,"3","Human Resources","Female","4","Laboratory Technician","Divorced",67810,1,15,"1",10,2,9,1,7,22,6.90462555066079,"1","0","4","2","2","3","3"
"3493","3493",46,"0","Travel_Rarely","Research & Development",6,"4","Medical","Male","3","Sales Executive","Married",21740,4,11,"1",23,3,12,4,9,19,6.39021739130435,"2","0","1","3","3","3","3"
"3494","3494",38,"0","Travel_Rarely","Research & Development",7,"4","Medical","Male","1","Sales Executive","Single",66530,8,20,"1",10,2,1,0,0,15,7.40606837606838,"0","0","4","2","3","3","4"
"3495","3495",43,"0","Travel_Frequently","Research & Development",5,"3","Medical","Female","2","Laboratory Technician","Married",96990,9,19,"1",18,3,8,0,1,20,7.08419213973799,"1","0","3","1","3","3","3"
"3496","3496",39,"1","Travel_Frequently","Sales",1,"3","Marketing","Male","2","Healthcare Representative","Divorced",67550,8,14,"1",21,2,18,11,5,12,7.17902953586498,"1","0","1","4","3","3","3"
"3497","3497",40,"0","Travel_Rarely","Research & Development",1,"1","Life Sciences","Male","1","Healthcare Representative","Single",22130,2,17,"0",21,4,20,4,9,19,6.02413043478261,"2","0","3","3","4","3","3"
"3498","3498",21,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Female","1","Research Scientist","Single",26100,2,11,"1",2,3,2,2,2,2,10.4687449392713,"0","2","4","2","4","2","3"
"3499","3499",39,"0","Non-Travel","Research & Development",6,"3","Life Sciences","Male","1","Laboratory Technician","Single",28510,10,15,"0",9,2,5,0,3,20,6.19222707423581,"2","0","3","2","2","3","3"
"3500","3500",36,"0","Non-Travel","Research & Development",1,"3","Medical","Male","3","Sales Representative","Single",34520,3,13,"3",18,4,11,0,9,12,7.1973417721519,"1","0","1","4","3","4","3"
"3501","3501",31,"0","Travel_Frequently","Research & Development",7,"3","Life Sciences","Male","1","Sales Executive","Married",52580,1,14,"3",3,5,2,2,2,20,6.59497816593886,"2","0","3","4","3","3","3"
"3502","3502",28,"0","Travel_Rarely","Sales",2,"4","Marketing","Male","1","Sales Executive","Married",93550,1,11,"0",6,4,5,0,4,12,7.49362869198312,"0","0","1","2","1","3","3"
"3503","3503",35,"0","Travel_Frequently","Research & Development",9,"2","Other","Female","1","Manufacturing Director","Divorced",104960,2,13,"1",5,2,5,0,2,22,6.6179295154185,"2","0","4","4","3","3","3"
"3504","3504",49,"0","Travel_Rarely","Sales",2,"2","Medical","Female","1","Sales Executive","Married",63800,7,23,"1",22,1,9,2,3,11,7.22399159663866,"1","0","4","2","3","2","4"
"3505","3505",34,"0","Travel_Frequently","Sales",9,"1","Technical Degree","Male","2","Sales Executive","Single",26570,3,13,"1",5,3,3,0,2,14,7.98268085106383,"0","0","4","3","2","2","3"
"3506","3506",29,"0","Travel_Frequently","Research & Development",1,"4","Medical","Male","3","Research Scientist","Divorced",27160,1,18,"0",8,2,7,1,1,16,7.09218884120172,"1","0","4","2","2","1","3"
"3507","3507",42,"0","Travel_Rarely","Sales",21,"2","Life Sciences","Female","1","Healthcare Representative","Single",22010,5,12,"1",16,3,1,0,0,22,7.20418502202643,"1","0","2","4","3","4","3"
"3508","3508",29,"0","Travel_Rarely","Sales",4,"2","Other","Female","2","Healthcare Representative","Married",65400,2,22,"0",10,2,10,1,2,5,10.9001639344262,"0","2","2","4","2","1","4"
"3509","3509",38,"0","Travel_Rarely","Research & Development",1,"3","Medical","Female","1","Human Resources","Married",38160,2,13,"2",7,2,7,5,0,15,6.49534188034188,"2","0","3","3","4","2","3"
"3510","3510",28,"0","Travel_Frequently","Sales",6,"4","Life Sciences","Male","1","Manager","Divorced",52530,2,15,"0",3,2,3,0,2,10,10.6759832635983,"0","2","3","3","3","3","3"
"3511","3511",18,"1","Non-Travel","Research & Development",2,"4","Medical","Male","3","Laboratory Technician","Single",109650,2,18,"0",0,5,0,0,0,8,7.01087136929461,"1","0","3","3","3","4","3"
"3512","3512",33,"1","Travel_Rarely","Research & Development",3,"2","Life Sciences","Male","1","Sales Executive","Single",49360,1,14,"0",6,2,5,0,3,8,8.9848132780083,"0","2","1","1","3","2","3"
"3513","3513",41,"0","Travel_Rarely","Research & Development",4,"2","Medical","Male","2","Research Scientist","Married",25430,4,12,"0",6,3,1,0,0,14,8.0988085106383,"0","0","2","4","3","3","3"
"3514","3514",31,"1","Travel_Frequently","Sales",10,"3","Technical Degree","Female","1","Research Director","Married",53040,2,17,"0",2,3,2,2,2,18,7.12796536796537,"1","0","3","3","2","4","3"
"3515","3515",37,"0","Travel_Rarely","Research & Development",23,"3","Life Sciences","Male","3","Manufacturing Director","Divorced",166590,8,16,"1",9,2,6,1,3,20,7.97393013100437,"0","0","3","4","3","3","3"
"3516","3516",27,"0","Travel_Rarely","Research & Development",6,"2","Medical","Female","1","Healthcare Representative","Married",42600,2,11,"2",4,2,4,2,2,10,7.36347280334728,"1","0","4","3","3","3","3"
"3517","3517",34,"0","Travel_Rarely","Sales",1,"1","Marketing","Female","2","Laboratory Technician","Married",24760,2,19,"0",6,2,6,1,3,16,7.08622317596567,"1","0","2","3","2","3","3"
"3518","3518",35,"0","Travel_Rarely","Research & Development",6,"3","Life Sciences","Female","3","Laboratory Technician","Single",31020,2,13,"1",6,3,5,1,4,17,6.79568965517241,"1","0","3","3","1","2","3"
"3519","3519",29,"1","Travel_Rarely","Research & Development",6,"3","Life Sciences","Male","1","Sales Executive","Married",22440,2,12,"3",11,5,11,3,10,11,6.77168067226891,"1","0","4","1","1","1","3"
"3520","3520",40,"0","Travel_Frequently","Research & Development",2,"4","Medical","Male","4","Human Resources","Single",75960,10,11,"0",20,0,18,2,13,14,6.71817021276596,"1","0","2","3","2","1","3"
"3521","3521",42,"1","Travel_Frequently","Sales",2,"4","Life Sciences","Male","1","Laboratory Technician","Single",22850,1,16,"0",22,3,21,13,14,20,8.05323144104804,"0","0","3","1","2","1","3"
"3522","3522",42,"0","Travel_Rarely","Research & Development",1,"2","Life Sciences","Male","4","Laboratory Technician","Single",30340,8,21,"1",9,3,6,1,5,20,7.70532751091703,"0","0","2","1","4","2","4"
"3523","3523",35,"0","Travel_Rarely","Research & Development",5,"3","Medical","Male","1","Healthcare Representative","Married",57150,7,24,"2",10,0,8,1,7,22,7.11947136563877,"1","0","4","3","3","3","4"
"3524","3524",24,"0","Travel_Rarely","Sales",7,"4","Life Sciences","Female","1","Laboratory Technician","Single",25760,9,17,"3",6,3,4,1,2,15,7.93747863247863,"0","0","4","2","3","3","3"
"3525","3525",28,"1","Travel_Rarely","Research & Development",15,"4","Life Sciences","Male","2","Sales Executive","Married",41970,2,13,"0",1,3,1,0,0,4,10.338612244898,"0","2","3","4","2","1","3"
"3526","3526",26,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Male","2","Sales Representative","Married",143360,2,21,"1",8,3,8,0,7,16,7.47111587982833,"0","0","1","4","3","3","4"
"3528","3528",40,"0","Travel_Frequently","Research & Development",26,"4","Life Sciences","Male","2","Research Scientist","Married",194060,4,20,"3",16,2,1,0,0,3,10.4642276422764,"0","2","3","4","1","3","4"
"3529","3529",35,"0","Travel_Rarely","Research & Development",18,"5","Medical","Female","2","Research Scientist","Divorced",65380,3,16,"1",15,3,7,6,4,15,6.91153846153846,"1","0","3","2","4","3","3"
"3530","3530",34,"0","Travel_Frequently","Research & Development",6,"2","Life Sciences","Male","1","Research Director","Single",43060,1,11,"0",14,2,13,4,9,11,7.52285714285714,"0","0","4","1","3","3","3"
"3531","3531",35,"0","Travel_Frequently","Research & Development",3,"3","Medical","Female","2","Laboratory Technician","Married",22580,2,11,"1",2,2,2,2,2,9,7.964125,"0","0","4","4","4","3","3"
"3532","3532",43,"1","Travel_Rarely","Sales",5,"3","Marketing","Female","3","Research Scientist","Single",45220,9,15,"1",7,3,4,1,3,17,7.49288793103448,"0","0","1","3","2","3","3"
"3533","3533",32,"0","Non-Travel","Research & Development",11,"2","Other","Female","2","Research Scientist","Divorced",44870,2,11,"0",1,5,1,0,0,9,6.59466666666667,"2","0","3","1","3","2","3"
"3536","3536",19,"0","Travel_Rarely","Research & Development",23,"4","Life Sciences","Male","2","Laboratory Technician","Single",191970,2,12,"0",1,2,1,0,0,17,7.3114224137931,"1","0","3","1","3","3","3"
"3537","3537",45,"0","Travel_Rarely","Research & Development",22,"3","Life Sciences","Female","2","Sales Representative","Married",132120,5,13,"0",7,4,3,0,2,13,8.78927966101695,"0","2","1","3","2","3","3"
"3538","3538",37,"0","Travel_Rarely","Research & Development",14,"4","Life Sciences","Male","3","Research Scientist","Married",65770,2,13,"0",14,1,14,3,11,20,6.83305676855895,"1","0","4","4","2","1","3"
"3539","3539",20,"0","Travel_Rarely","Research & Development",6,"3","Medical","Male","5","Research Director","Single",83920,2,17,"0",2,5,2,1,2,17,6.68435344827586,"1","0","1","3","2","3","3"
"3540","3540",44,"1","Travel_Rarely","Human Resources",6,"2","Human Resources","Male","3","Sales Executive","Single",45580,2,13,"1",6,2,6,0,2,2,10.4083400809717,"0","2","3","3","3","1","3"
"3541","3541",53,"0","Travel_Rarely","Research & Development",6,"4","Life Sciences","Male","1","Research Director","Divorced",40310,4,12,"1",26,3,7,4,7,8,6.02593360995851,"2","0","4","3","3","2","3"
"3542","3542",29,"0","Travel_Rarely","Research & Development",23,"3","Medical","Male","1","Sales Executive","Married",79690,1,14,"0",6,3,5,1,3,8,8.91195020746888,"0","2","2","4","2","3","3"
"3543","3543",22,"1","Travel_Frequently","Research & Development",22,"4","Medical","Male","1","Sales Representative","Married",26540,1,24,"0",1,5,0,0,0,4,9.87942857142857,"0","2","3","4","3","2","4"
"3544","3544",46,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Male","2","Research Scientist","Married",165550,9,14,"2",28,4,26,15,9,17,5.98862068965517,"2","0","3","1","3","3","3"
"3545","3545",44,"0","Non-Travel","Research & Development",20,"3","Life Sciences","Male","1","Sales Representative","Single",45560,3,13,"0",6,4,0,0,0,15,6.19807692307692,"2","0","4","3","3","3","3"
"3546","3546",33,"0","Travel_Rarely","Research & Development",28,"4","Life Sciences","Female","1","Manager","Married",60910,2,15,"0",5,6,5,1,4,3,7.79951219512195,"0","0","2","3","3","1","3"
"3547","3547",41,"1","Non-Travel","Research & Development",12,"3","Life Sciences","Male","2","Sales Representative","Divorced",195660,7,16,"0",5,2,1,0,0,5,7.1830737704918,"1","0","1","1","1","4","3"
"3548","3548",30,"0","Travel_Rarely","Sales",20,"3","Marketing","Male","3","Sales Executive","Divorced",48100,9,18,"0",8,3,4,0,3,6,7.51041152263374,"0","0","3","1","3","2","3"
"3549","3549",40,"0","Travel_Frequently","Sales",9,"3","Medical","Male","1","Manufacturing Director","Married",45230,6,16,"1",5,5,0,0,0,14,6.80991489361702,"1","0","2","2","3","4","3"
"3550","3550",50,"0","Travel_Frequently","Research & Development",25,"4","Life Sciences","Female","2","Healthcare Representative","Married",32020,3,24,"1",32,2,2,2,2,15,7.17264957264957,"1","0","4","1","3","3","4"
"3551","3551",28,"0","Travel_Rarely","Research & Development",6,"3","Technical Degree","Male","2","Research Scientist","Married",23510,2,16,"0",6,4,6,3,3,14,7.15174468085106,"1","0","4","1","3","3","3"
"3552","3552",46,"0","Travel_Rarely","Research & Development",8,"4","Other","Male","3","Manager","Married",17020,6,21,"0",25,2,4,0,3,9,7.307875,"1","0","4","2","3","3","4"
"3553","3553",35,"0","Travel_Rarely","Sales",4,"4","Marketing","Male","1","Laboratory Technician","Married",180410,4,20,"1",15,3,7,1,7,4,8.48804081632653,"0","2","3","1","3","2","4"
"3554","3554",24,"1","Travel_Rarely","Human Resources",28,"4","Human Resources","Male","3","Manufacturing Director","Married",28860,2,19,"1",1,5,1,0,0,13,6.59843220338983,"2","0","4","2","1","3","3"
"3555","3555",33,"0","Travel_Frequently","Research & Development",9,"2","Medical","Female","1","Sales Executive","Married",20970,2,14,"2",10,5,10,0,1,22,6.01823788546255,"2","0","2","3","2","2","3"
"3556","3556",36,"0","Travel_Rarely","Research & Development",9,"2","Medical","Male","2","Sales Executive","Divorced",119350,2,11,"3",7,6,7,1,7,11,6.61218487394958,"2","0","3","3","3","4","3"
"3557","3557",30,"0","Travel_Rarely","Sales",29,"3","Marketing","Male","1","Sales Executive","Divorced",25460,2,14,"1",10,2,10,8,9,14,6.01531914893617,"2","0","3","3","2","3","3"
"3558","3558",44,"0","Travel_Rarely","Research & Development",3,"4","Medical","Male","2","Research Scientist","Single",25640,2,12,"3",20,3,20,13,17,4,7.60685714285714,"0","0","4","4","3","1","3"
"3559","3559",20,"0","Travel_Rarely","Research & Development",18,"4","Medical","Male","1","Human Resources","Single",84120,2,13,"0",2,2,2,2,2,20,6.3007423580786,"2","0","3","4","3","2","3"
"3560","3560",46,"0","Travel_Rarely","Sales",9,"1","Medical","Female","1","Sales Executive","Divorced",141180,3,22,"0",12,3,6,1,4,12,6.22502109704641,"2","0","4","4","2","3","4"
"3561","3561",42,"0","Non-Travel","Research & Development",5,"4","Medical","Male","5","Sales Executive","Married",170460,8,11,"0",10,3,4,0,3,5,7.48672131147541,"0","0","4","1","4","2","3"
"3562","3562",60,"0","Travel_Rarely","Sales",2,"2","Life Sciences","Male","2","Sales Executive","Divorced",25640,1,14,"1",12,3,11,1,9,4,8.602,"0","2","2","4","3","3","3"
"3563","3563",32,"0","Travel_Frequently","Sales",10,"3","Life Sciences","Female","1","Sales Executive","Married",102660,2,11,"0",2,3,2,2,2,6,7.2898353909465,"1","0","3","2","3","3","3"
"3564","3564",32,"0","Travel_Frequently","Research & Development",9,"3","Life Sciences","Female","2","Research Scientist","Single",50700,5,12,"1",10,6,8,0,7,21,8.40934210526316,"0","1","4","3","3","3","3"
"3565","3565",36,"0","Travel_Rarely","Sales",3,"2","Marketing","Male","4","Healthcare Representative","Divorced",178610,3,18,"0",17,2,7,7,7,10,7.98979079497908,"0","0","3","1","3","2","3"
"3566","3566",33,"0","Travel_Rarely","Sales",26,"2","Marketing","Male","1","Research Scientist","Married",42300,1,12,"0",15,0,14,4,10,21,6.12570175438596,"2","0","1","4","3","3","3"
"3567","3567",40,"0","Travel_Rarely","Research & Development",1,"3","Medical","Female","2","Research Scientist","Divorced",37800,8,12,"0",7,2,5,1,3,19,7.32239130434783,"1","0","2","2","4","1","3"
"3568","3568",25,"0","Travel_Rarely","Research & Development",6,"2","Medical","Female","1","Laboratory Technician","Single",27680,1,22,"1",5,0,4,1,1,6,8.01547325102881,"0","0","3","4","3","3","4"
"3569","3569",30,"0","Travel_Rarely","Sales",9,"3","Marketing","Female","1","Research Scientist","Married",90710,1,19,"1",12,2,11,5,7,14,9.18697872340426,"0","2","4","2","3","2","3"
"3570","3570",42,"0","Travel_Frequently","Human Resources",8,"2","Medical","Male","1","Sales Executive","Married",106480,4,13,"1",20,1,1,0,0,10,9.45958158995816,"0","2","1","1","3","3","3"
"3571","3571",35,"0","Non-Travel","Research & Development",1,"1","Life Sciences","Male","2","Sales Executive","Married",136100,5,22,"2",16,4,13,4,12,8,9.81170124481328,"0","2","3","4","2","2","4"
"3572","3572",27,"0","Travel_Rarely","Research & Development",7,"3","Life Sciences","Male","3","Manufacturing Director","Married",34080,2,24,"0",9,2,9,6,8,13,9.16135593220339,"0","2","1","1","2","3","4"
"3573","3573",54,"0","Travel_Frequently","Research & Development",9,"2","Medical","Male","2","Sales Representative","Divorced",29830,8,14,"1",33,2,5,1,4,7,6.28095041322314,"2","0","4","3","1","2","3"
"3574","3574",44,"0","Travel_Rarely","Human Resources",4,"4","Life Sciences","Male","5","Laboratory Technician","Married",76320,2,21,"0",10,3,10,7,7,6,6.01213991769547,"2","0","1","4","3","3","4"
"3575","3575",19,"1","Non-Travel","Sales",2,"2","Other","Male","3","Healthcare Representative","Single",98240,2,18,"0",1,2,1,0,0,11,8.41029411764706,"0","0","1","2","4","3","3"
"3576","3576",29,"0","Travel_Rarely","Research & Development",19,"4","Life Sciences","Male","1","Manufacturing Director","Divorced",99500,2,20,"0",3,3,3,1,2,17,7.38125,"1","0","1","4","3","3","4"
"3577","3577",54,"0","Travel_Rarely","Research & Development",9,"4","Life Sciences","Male","2","Sales Executive","Married",20930,4,19,"0",36,2,10,0,9,6,7.69641975308642,"0","0","4","4","3","3","3"
"3578","3578",31,"0","Travel_Rarely","Research & Development",21,"3","Life Sciences","Male","2","Laboratory Technician","Married",99800,2,12,"0",6,1,6,0,1,12,8.6168776371308,"0","2","3","1","2","3","3"
"3579","3579",31,"0","Travel_Rarely","Sales",24,"1","Marketing","Female","1","Sales Executive","Single",38940,2,12,"0",10,3,10,1,8,23,7.30615044247788,"1","0","3","1","3","4","3"
"3580","3580",59,"0","Travel_Rarely","Research & Development",3,"4","Technical Degree","Male","1","Research Scientist","Single",40510,6,16,"3",13,3,6,0,5,20,7.3756768558952,"1","0","3","4","3","3","3"
"3581","3581",43,"0","Travel_Rarely","Research & Development",11,"2","Life Sciences","Male","3","Laboratory Technician","Married",168350,4,17,"1",25,3,8,0,7,18,6.56792207792208,"2","0","3","4","3","3","3"
